"date","vendor","product","description","price","from","to"
"2014-01-01","jackiestovalls","5g FAB-144","5g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",0.13177685,"China","Worldwide"
"2014-01-01","jackiestovalls","25g FAB-144","25g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",0.34608063,"China","Worldwide"
"2014-01-01","jackiestovalls","50g FAB-144","50g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",0.51912095,"China","Worldwide"
"2014-01-01","jackiestovalls","100g FAB-144","100g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",0.88250562,"China","Worldwide"
"2014-01-01","jackiestovalls","250g FAB-144","250g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",1.38432254,"China","Worldwide"
"2014-01-01","jackiestovalls","500g FAB-144","500g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",2.07648382,"China","Worldwide"
"2014-01-01","jackiestovalls","1000g FAB-144","1000g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",3.28776604,"China","Worldwide"
"2014-01-01","jackiestovalls","10g FAB-144","10g FAB-144 CAS: 853122-18-2 Formula: C21H28FNO analogue Molecular weight: 321.2 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: analogue (1-(5-fluoro ...",0.22495241,"China","Worldwide"
"2014-01-01","jackiestovalls","10g 5F-PB22","10g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",0.22495241,"China","Worldwide"
"2014-01-01","jackiestovalls","5g 5F-PB22","5g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",0.13177685,"China","Worldwide"
"2014-01-01","jackiestovalls","100g 5F-PB22","100g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",0.88250562,"China","Worldwide"
"2014-01-01","jackiestovalls","1000g 5F-PB22","1000g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",2.76864509,"China","Worldwide"
"2014-01-01","jackiestovalls","500g 5F-PB22","500g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",1.9034435,"China","Worldwide"
"2014-01-01","jackiestovalls","250g 5F-PB22","250g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",1.29780238,"China","Worldwide"
"2014-01-01","jackiestovalls","50g 5F-PB22","50g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",0.51912095,"China","Worldwide"
"2014-01-01","jackiestovalls","25g 5F-PB22","25g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",0.34608063,"China","Worldwide"
"2014-01-01","jackiestovalls","5000g 5F-PB22","5000g 5F-PB22 CAS: 1400742-41-7 Formula: C23H21N2O2F Molecular weight: 376.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(5-fluorop ...",12.59733517,"China","Worldwide"
"2014-01-01","jackiestovalls","5g 5F-AB-PINACA","5g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",0.13177685,"China","Worldwide"
"2014-01-01","jackiestovalls","100g AB-FUBINACA","100g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",0.88250562,"China","Worldwide"
"2014-01-01","jackiestovalls","250g AB-FUBINACA","250g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",1.4708427,"China","Worldwide"
"2014-01-01","jackiestovalls","500g AB-FUBINACA","500g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",2.33604429,"China","Worldwide"
"2014-01-01","jackiestovalls","1000g AB-FUBINACA","1000g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",3.806887,"China","Worldwide"
"2014-01-01","jackiestovalls","5g AB-FUBINACA","5g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",0.13177685,"China","Worldwide"
"2014-01-01","jackiestovalls","10g AB-FUBINACA","10g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",0.22495241,"China","Worldwide"
"2014-01-01","jackiestovalls","25g AB-FUBINACA","25g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",0.34608063,"China","Worldwide"
"2014-01-01","jackiestovalls","50g AB-FUBINACA","50g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",0.51912095,"China","Worldwide"
"2014-01-01","jackiestovalls","100g 5F-AB-PINACA","100g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",0.88250562,"China","Worldwide"
"2014-01-01","jackiestovalls","50g AB-PINACA","50g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",0.51912095,"China","Worldwide"
"2014-01-01","jackiestovalls","1000g AB-PINACA","1000g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",3.806887,"China","Worldwide"
"2014-01-01","jackiestovalls","5000g 5F-AB-PINACA","5000g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",17.30403183,"China","Worldwide"
"2014-01-01","jackiestovalls","5000g AB-FUBINACA","5000g AB-FUBINACA CAS: 1185282-01-2 Formula: C20H21FN4O2 Molecular weight: 368.16 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)- ...",17.30403183,"China","Worldwide"
"2014-01-01","jackiestovalls","10g 5F-AB-PINACA","10g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",0.22495241,"China","Worldwide"
"2014-01-01","jackiestovalls","250g 5F-AB-PINACA","250g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",1.4708427,"China","Worldwide"
"2014-01-01","jackiestovalls","250g AB-PINACA","250g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",1.4708427,"China","Worldwide"
"2014-01-01","jackiestovalls","500g 5F-AB-PINACA","500g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",2.33604429,"China","Worldwide"
"2014-01-01","jackiestovalls","50g 5F-AB-PINACA","50g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",0.51912095,"China","Worldwide"
"2014-01-01","jackiestovalls","1000g 5F-AB-PINACA","1000g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",3.806887,"China","Worldwide"
"2014-01-01","jackiestovalls","5000g AB-PINACA","5000g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",17.30403183,"China","Worldwide"
"2014-01-01","jackiestovalls","1000g 5F-MN-18","1000g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",4.32600795,"China","Worldwide"
"2014-01-01","jackiestovalls","5g 5F-MN-18","5g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",0.13177685,"China","Worldwide"
"2014-01-01","jackiestovalls","25g 5F-AB-PINACA","25g 5F-AB-PINACA CAS: 301254-20-5 Formula: C18H26FN4O2 Molecular weight: 348.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1R)-1-carbamoyl-2-methy ...",0.34608063,"China","Worldwide"
"2014-01-01","jackiestovalls","10g 5F-MN-18","10g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",0.22495241,"China","Worldwide"
"2014-01-01","jackiestovalls","25g 5F-MN-18","25g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",0.34608063,"China","Worldwide"
"2014-01-01","jackiestovalls","50g 5F-MN-18","50g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",0.51912095,"China","Worldwide"
"2014-01-01","jackiestovalls","100g 5F-MN-18","100g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",0.88250562,"China","Worldwide"
"2014-01-01","jackiestovalls","250g 5F-MN-18","250g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",1.64388302,"China","Worldwide"
"2014-01-01","jackiestovalls","500g 5F-MN-18","500g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",2.59560477,"China","Worldwide"
"2014-01-01","jackiestovalls","5000g 5F-MN-18","5000g 5F-MN-18 CAS: 763954-93-9 Formula: C23H22FN3O Molecular weight: 375.44 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 1-(5-fluoropentyl)-N-(naphth ...",19.6999747,"China","Worldwide"
"2014-01-01","jackiestovalls","100g AB-PINACA","100g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",0.88250562,"China","Worldwide"
"2014-01-01","jackiestovalls","5g AB-PINACA","5g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",0.13177685,"China","Worldwide"
"2014-01-01","jackiestovalls","10g AB-PINACA","10g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",0.22495241,"China","Worldwide"
"2014-01-01","jackiestovalls","25g AB-PINACA","25g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",0.34608063,"China","Worldwide"
"2014-01-01","jackiestovalls","500g AB-PINACA","500g AB-PINACA CAS: 754512-27-5 Formula: C18H26N4O2 Molecular weight: 330.42 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: N-[(1S)-1-(aminocarbonyl)-2- ...",2.33604429,"China","Worldwide"
"2014-01-01","jackiestovalls","250g Lidocaine","250g Lidocaine CAS: 73-78-9 Formula: C14H22N2O Molecular weight: 234.34 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 2-(diethylamino)-N-(2 6-dimethylp ...",0.33276984,"Shipping","Worldwide"
"2014-01-01","jackiestovalls","500g Lidocaine","500g Lidocaine CAS: 73-78-9 Formula: C14H22N2O Molecular weight: 234.34 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 2-(diethylamino)-N-(2 6-dimethylp ...",0.53243174,"China","Worldwide"
"2014-01-01","jackiestovalls","100g Lidocaine","100g Lidocaine CAS: 73-78-9 Formula: C14H22N2O Molecular weight: 234.34 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 2-(diethylamino)-N-(2 6-dimethylp ...",0.1996619,"China","Worldwide"
"2014-01-01","jackiestovalls","1g 25B-NBOMe","1g 25B-NBOMe CAS: 1026511-90-9 Formula: C18H22BrNO3 Molecular weight: 380.28 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: 2-(4-bromo-2 5-dimethoxyph ...",0.21297269,"China","Worldwide"
"2014-01-01","jackiestovalls","5g FUB-PB22","5g FUB-PB22 CAS: 6892-004-8 Formula: C25H17FN2O2 Molecular weight: 396.41 Compound purity: > 99.7% Related substance: Total Impurities(%) ≤ 0.3% Appearance: White powder IUPAC: quinolin-8-yl 1-(4-fluoroben ...",0.13177685,"China","Worldwide"
